日期           O/N                                 1W                                  2W                                  1M                                  3M                                  6M                                  9M                                  1Y                                  
===========================================================================================================================================
               5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    5日均值     10日均值    20日均值    
2009-06-09     0.8123      0.8126      0.8110      0.9448      0.9469      0.9485      0.9653      0.9641      0.9606      1.0275      1.0280      1.0227      1.2259      1.2242      1.2157      1.4723      1.4716      1.4699      1.6395      1.6398      1.6384      1.8530      1.8528      1.8523      
2009-06-10     0.8127      0.8129      0.8115      0.9435      0.9454      0.9483      0.9654      0.9633      0.9608      1.0288      1.0283      1.0231      1.2261      1.2250      1.2166      1.4723      1.4719      1.4699      1.6396      1.6398      1.6384      1.8532      1.8528      1.8522      
2009-06-11     0.8133      0.8130      0.8118      0.9426      0.9440      0.9482      0.9635      0.9629      0.9609      1.0303      1.0287      1.0239      1.2264      1.2255      1.2175      1.4723      1.4720      1.4700      1.6397      1.6397      1.6386      1.8532      1.8529      1.8523      
2009-06-12     0.8139      0.8133      0.8122      0.9418      0.9428      0.9481      0.9615      0.9623      0.9614      1.0318      1.0295      1.0247      1.2270      1.2263      1.2187      1.4724      1.4721      1.4702      1.6397      1.6396      1.6387      1.8533      1.8529      1.8523      
2009-06-15     0.8150      0.8138      0.8125      0.9420      0.9428      0.9479      0.9614      0.9634      0.9621      1.0334      1.0304      1.0257      1.2280      1.2270      1.2201      1.4724      1.4723      1.4703      1.6398      1.6396      1.6389      1.8533      1.8531      1.8524      
2009-06-16     0.8161      0.8142      0.8129      0.9412      0.9430      0.9476      0.9607      0.9630      0.9624      1.0346      1.0311      1.0267      1.2300      1.2279      1.2215      1.4726      1.4724      1.4706      1.6398      1.6397      1.6391      1.8534      1.8532      1.8525      
2009-06-17     0.8189      0.8158      0.8139      0.9417      0.9426      0.9471      0.9610      0.9632      0.9624      1.0357      1.0323      1.0278      1.2317      1.2289      1.2230      1.4727      1.4725      1.4710      1.6398      1.6397      1.6392      1.8534      1.8533      1.8526      
2009-06-18     0.8251      0.8192      0.8157      0.9441      0.9433      0.9472      0.9670      0.9653      0.9641      1.0367      1.0335      1.0291      1.2337      1.2300      1.2245      1.4731      1.4727      1.4713      1.6398      1.6398      1.6394      1.8536      1.8534      1.8528      
2009-06-19     0.8426      0.8282      0.8203      0.9553      0.9485      0.9493      0.9946      0.9780      0.9707      1.0514      1.0416      1.0338      1.2392      1.2331      1.2271      1.4749      1.4737      1.4721      1.6414      1.6406      1.6400      1.8549      1.8541      1.8533      
2009-06-22     0.8686      0.8418      0.8271      0.9846      0.9633      0.9557      1.0354      0.9984      0.9812      1.0819      1.0577      1.0426      1.2477      1.2379      1.2306      1.4783      1.4753      1.4732      1.6439      1.6418      1.6408      1.8571      1.8552      1.8539      
2009-06-23     0.8967      0.8564      0.8345      1.0162      0.9787      0.9628      1.0851      1.0229      0.9935      1.1180      1.0763      1.0522      1.2574      1.2437      1.2339      1.4817      1.4771      1.4744      1.6466      1.6432      1.6415      1.8595      1.8564      1.8546      
2009-06-24     0.9222      0.8705      0.8417      1.0647      1.0032      0.9743      1.1373      1.0492      1.0062      1.1594      1.0976      1.0630      1.2686      1.2502      1.2376      1.4861      1.4794      1.4756      1.6495      1.6447      1.6422      1.8621      1.8577      1.8553      
2009-06-25     0.9449      0.8850      0.8490      1.0999      1.0220      0.9830      1.1850      1.0760      1.0195      1.2024      1.1195      1.0741      1.2797      1.2567      1.2411      1.4902      1.4817      1.4769      1.6528      1.6463      1.6430      1.8645      1.8590      1.8559      
2009-06-26     0.9568      0.8997      0.8565      1.1349      1.0451      0.9939      1.2099      1.1023      1.0323      1.2349      1.1432      1.0864      1.2877      1.2634      1.2449      1.4931      1.4840      1.4781      1.6545      1.6480      1.6438      1.8659      1.8604      1.8567      
2009-06-29     0.9673      0.9179      0.8659      1.1551      1.0699      1.0063      1.2175      1.1265      1.0449      1.2534      1.1677      1.0990      1.2941      1.2709      1.2490      1.4945      1.4864      1.4793      1.6556      1.6498      1.6447      1.8667      1.8619      1.8575      
2009-06-30     0.9937      0.9452      0.8797      1.1774      1.0968      1.0199      1.2259      1.1555      1.0593      1.2708      1.1944      1.1127      1.3012      1.2793      1.2536      1.4959      1.4888      1.4806      1.6571      1.6518      1.6457      1.8673      1.8634      1.8583      
2009-07-01     1.0217      0.9719      0.8939      1.1758      1.1202      1.0314      1.2252      1.1813      1.0722      1.2817      1.2206      1.1264      1.3073      1.2880      1.2584      1.4969      1.4915      1.4820      1.6587      1.6541      1.6469      1.8680      1.8651      1.8592      
2009-07-02     1.0491      0.9970      0.9081      1.2090      1.1545      1.0489      1.2342      1.2096      1.0874      1.2911      1.2467      1.1401      1.3134      1.2966      1.2633      1.4983      1.4943      1.4835      1.6604      1.6566      1.6482      1.8689      1.8667      1.8600      
2009-07-03     1.0757      1.0163      0.9223      1.2245      1.1797      1.0641      1.2430      1.2264      1.1022      1.2978      1.2664      1.1540      1.3191      1.3034      1.2682      1.4998      1.4965      1.4851      1.6622      1.6584      1.6495      1.8697      1.8678      1.8610      
2009-07-06     1.0945      1.0309      0.9363      1.2330      1.1941      1.0787      1.2590      1.2383      1.1183      1.3048      1.2791      1.1684      1.3237      1.3089      1.2734      1.5013      1.4979      1.4866      1.6639      1.6598      1.6508      1.8707      1.8687      1.8619      
2009-07-07     1.0952      1.0444      0.9504      1.2349      1.2062      1.0924      1.2695      1.2477      1.1353      1.3098      1.2903      1.1833      1.3273      1.3143      1.2790      1.5027      1.4993      1.4882      1.6654      1.6613      1.6522      1.8722      1.8698      1.8631      
2009-07-08     1.0948      1.0583      0.9644      1.2431      1.2094      1.1063      1.2889      1.2571      1.1531      1.3161      1.2989      1.1982      1.3316      1.3195      1.2848      1.5041      1.5005      1.4899      1.6668      1.6627      1.6537      1.8738      1.8709      1.8643      
2009-07-09     1.0947      1.0719      0.9784      1.2295      1.2193      1.1206      1.2972      1.2657      1.1709      1.3242      1.3077      1.2136      1.3406      1.3270      1.2919      1.5081      1.5032      1.4925      1.6702      1.6653      1.6558      1.8786      1.8737      1.8664      
2009-07-10     1.0950      1.0854      0.9925      1.2246      1.2246      1.1348      1.3055      1.2742      1.1882      1.3337      1.3158      1.2295      1.3521      1.3356      1.2995      1.5150      1.5074      1.4957      1.6761      1.6692      1.6586      1.8863      1.8780      1.8692      
2009-07-13     1.1048      1.0997      1.0088      1.2303      1.2317      1.1508      1.3164      1.2877      1.2071      1.3457      1.3253      1.2465      1.3669      1.3453      1.3081      1.5248      1.5130      1.4997      1.6843      1.6741      1.6619      1.8964      1.8835      1.8727      
2009-07-14     1.1151      1.1051      1.0252      1.2610      1.2479      1.1724      1.3331      1.3013      1.2284      1.3593      1.3346      1.2645      1.3819      1.3546      1.3169      1.5353      1.5190      1.5039      1.6942      1.6798      1.6658      1.9078      1.8900      1.8767      
2009-07-15     1.1258      1.1103      1.0411      1.3048      1.2739      1.1971      1.3687      1.3288      1.2550      1.3754      1.3457      1.2832      1.3982      1.3649      1.3264      1.5473      1.5257      1.5086      1.7058      1.6863      1.6702      1.9208      1.8973      1.8812      
2009-07-16     1.1442      1.1195      1.0582      1.3625      1.2960      1.2252      1.4124      1.3548      1.2822      1.3951      1.3597      1.3032      1.4132      1.3769      1.3367      1.5584      1.5333      1.5138      1.7171      1.6937      1.6751      1.9328      1.9057      1.8862      
2009-07-17     1.2001      1.1475      1.0819      1.4242      1.3244      1.2521      1.4715      1.3885      1.3075      1.4180      1.3759      1.3211      1.4316      1.3918      1.3476      1.5722      1.5436      1.5200      1.7302      1.7032      1.6808      1.9456      1.9159      1.8919      
2009-07-20     1.2440      1.1744      1.1026      1.5107      1.3705      1.2823      1.5609      1.4386      1.3384      1.4454      1.3956      1.3373      1.4530      1.4099      1.3594      1.5871      1.5560      1.5269      1.7455      1.7149      1.6874      1.9591      1.9278      1.8982      
2009-07-21     1.3144      1.2147      1.1296      1.6553      1.4582      1.3322      1.7095      1.5213      1.3845      1.4878      1.4236      1.3569      1.4841      1.4330      1.3736      1.6074      1.5713      1.5353      1.7648      1.7295      1.6954      1.9763      1.9420      1.9059      
2009-07-22     1.3847      1.2553      1.1568      1.7736      1.5392      1.3743      1.8367      1.6027      1.4299      1.5353      1.4554      1.3771      1.5172      1.4577      1.3886      1.6306      1.5890      1.5447      1.7872      1.7465      1.7046      1.9944      1.9576      1.9143      
2009-07-23     1.4447      1.2945      1.1832      1.8585      1.6105      1.4149      1.9529      1.6827      1.4742      1.5816      1.4884      1.3980      1.5496      1.4814      1.4042      1.6547      1.6065      1.5549      1.8098      1.7635      1.7144      2.0125      1.9727      1.9232      
2009-07-24     1.4610      1.3306      1.2080      1.8941      1.6592      1.4419      2.0304      1.7509      1.5126      1.6169      1.5175      1.4166      1.5772      1.5044      1.4200      1.6752      1.6237      1.5656      1.8298      1.7800      1.7246      2.0283      1.9870      1.9325      
2009-07-27     1.4774      1.3607      1.2302      1.8759      1.6933      1.4625      2.0515      1.8062      1.5469      1.6465      1.5460      1.4356      1.6004      1.5267      1.4360      1.6939      1.6405      1.5768      1.8476      1.7966      1.7353      2.0425      2.0008      1.9422      
2009-07-28     1.4598      1.3871      1.2461      1.7685      1.7119      1.4799      2.0057      1.8576      1.5794      1.6627      1.5753      1.4549      1.6154      1.5497      1.4522      1.7081      1.6577      1.5884      1.8616      1.8132      1.7465      2.0529      2.0146      1.9523      
2009-07-29     1.4081      1.3964      1.2534      1.6637      1.7187      1.4963      1.9633      1.9000      1.6144      1.6723      1.6038      1.4748      1.6279      1.5725      1.4687      1.7189      1.6748      1.6002      1.8725      1.8298      1.7580      2.0623      2.0283      1.9628      
2009-07-30     1.3802      1.4124      1.2659      1.6043      1.7314      1.5137      1.9119      1.9324      1.6436      1.6872      1.6344      1.4970      1.6395      1.5945      1.4857      1.7286      1.6916      1.6124      1.8826      1.8462      1.7699      2.0716      2.0420      1.9739      
2009-07-31     1.3484      1.4047      1.2761      1.6484      1.7713      1.5478      1.9001      1.9652      1.6769      1.7091      1.6630      1.5194      1.6510      1.6141      1.5030      1.7380      1.7066      1.6251      1.8922      1.8610      1.7821      2.0813      2.0548      1.9854      
2009-08-03     1.3245      1.4009      1.2877      1.7533      1.8146      1.5926      1.8899      1.9707      1.7047      1.7266      1.6866      1.5411      1.6619      1.6312      1.5206      1.7468      1.7203      1.6382      1.9009      1.8743      1.7946      2.0914      2.0670      1.9974      
2009-08-04     1.3073      1.3836      1.2991      1.7421      1.7553      1.6067      1.8582      1.9320      1.7266      1.7371      1.6999      1.5617      1.6715      1.6434      1.5382      1.7550      1.7315      1.6514      1.9088      1.8852      1.8073      2.1016      2.0773      2.0096      
2009-08-05     1.3224      1.3653      1.3103      1.8025      1.7331      1.6362      1.8234      1.8933      1.7480      1.7466      1.7095      1.5824      1.6800      1.6540      1.5558      1.7635      1.7412      1.6651      1.9164      1.8944      1.8205      2.1110      2.0866      2.0221      
2009-08-06     1.3166      1.3484      1.3214      1.7984      1.7014      1.6559      1.7914      1.8516      1.7672      1.7476      1.7174      1.6029      1.6885      1.6640      1.5727      1.7715      1.7501      1.6783      1.9241      1.9034      1.8334      2.1193      2.0954      2.0340      
2009-08-07     1.3199      1.3342      1.3324      1.7322      1.6903      1.6747      1.7393      1.8197      1.7853      1.7461      1.7276      1.6225      1.6970      1.6740      1.5892      1.7790      1.7585      1.6911      1.9323      1.9123      1.8461      2.1272      2.1043      2.0456      
2009-08-10     1.3172      1.3209      1.3408      1.6296      1.6914      1.6924      1.6971      1.7935      1.7999      1.7441      1.7353      1.6406      1.7048      1.6833      1.6050      1.7866      1.7667      1.7036      1.9404      1.9207      1.8586      2.1343      2.1129      2.0568      
2009-08-11     1.3121      1.3097      1.3484      1.6374      1.6898      1.7008      1.6747      1.7665      1.8120      1.7443      1.7407      1.6580      1.7125      1.6920      1.6209      1.7944      1.7747      1.7162      1.9488      1.9288      1.8710      2.1406      2.1211      2.0679      
2009-08-12     1.2793      1.3009      1.3486      1.5709      1.6867      1.7027      1.6485      1.7360      1.8180      1.7432      1.7449      1.6744      1.7192      1.6996      1.6361      1.8014      1.7825      1.7286      1.9567      1.9366      1.8832      2.1466      2.1288      2.0786      
2009-08-13     1.2468      1.2817      1.3471      1.5352      1.6668      1.6991      1.6266      1.7090      1.8207      1.7394      1.7435      1.6890      1.7245      1.7065      1.6505      1.8081      1.7898      1.7407      1.9641      1.9441      1.8951      2.1521      2.1357      2.0889      
2009-08-14     1.2130      1.2665      1.3356      1.4967      1.6145      1.6929      1.5950      1.6672      1.8162      1.7351      1.7406      1.7018      1.7285      1.7127      1.6634      1.8144      1.7967      1.7517      1.9706      1.9515      1.9062      2.1571      2.1422      2.0985      
2009-08-17     1.1823      1.2498      1.3253      1.4553      1.5425      1.6785      1.5568      1.6270      1.7988      1.7308      1.7374      1.7120      1.7318      1.7183      1.6747      1.8200      1.8033      1.7618      1.9767      1.9585      1.9164      2.1619      2.1481      2.1075      
2009-08-18     1.1498      1.2310      1.3073      1.4057      1.5215      1.6384      1.5250      1.5999      1.7659      1.7258      1.7351      1.7175      1.7340      1.7233      1.6834      1.8245      1.8095      1.7705      1.9816      1.9652      1.9252      2.1662      2.1534      2.1153      
2009-08-19     1.1385      1.2089      1.2871      1.3655      1.4682      1.6006      1.4746      1.5616      1.7274      1.7186      1.7309      1.7202      1.7362      1.7277      1.6908      1.8284      1.8149      1.7781      1.9856      1.9712      1.9328      2.1701      2.1584      2.1225      
2009-08-20     1.1259      1.1864      1.2674      1.3301      1.4327      1.5670      1.4171      1.5219      1.6867      1.7111      1.7253      1.7213      1.7371      1.7308      1.6974      1.8313      1.8197      1.7849      1.9885      1.9763      1.9398      2.1737      2.1629      2.1292      
2009-08-21     1.1145      1.1638      1.2490      1.2992      1.3980      1.5441      1.3731      1.4840      1.6519      1.7020      1.7185      1.7231      1.7371      1.7328      1.7034      1.8332      1.8238      1.7912      1.9903      1.9805      1.9464      2.1765      2.1668      2.1355      
2009-08-24     1.0940      1.1381      1.2295      1.2726      1.3640      1.5277      1.3419      1.4494      1.6214      1.6890      1.7099      1.7226      1.7361      1.7340      1.7087      1.8342      1.8271      1.7969      1.9914      1.9841      1.9524      2.1781      2.1700      2.1414      
2009-08-25     1.0658      1.1078      1.2088      1.2829      1.3443      1.5170      1.3087      1.4169      1.5917      1.6727      1.6993      1.7200      1.7346      1.7343      1.7132      1.8347      1.8296      1.8022      1.9920      1.9868      1.9578      2.1789      2.1726      2.1468      
2009-08-26     1.0452      1.0918      1.1964      1.3024      1.3340      1.5103      1.3202      1.3974      1.5667      1.6571      1.6879      1.7164      1.7335      1.7348      1.7172      1.8350      1.8317      1.8071      1.9921      1.9888      1.9627      2.1793      2.1747      2.1517      
2009-08-27     1.0283      1.0771      1.1794      1.3212      1.3257      1.4962      1.3455      1.3813      1.5451      1.6405      1.6758      1.7097      1.7328      1.7350      1.7207      1.8352      1.8332      1.8115      1.9921      1.9903      1.9672      2.1792      2.1765      2.1561      
2009-08-28     1.0125      1.0635      1.1650      1.3479      1.3235      1.4690      1.3766      1.3749      1.5210      1.6269      1.6644      1.7025      1.7327      1.7349      1.7238      1.8355      1.8343      1.8155      1.9920      1.9912      1.9713      2.1789      2.1777      2.1599      
2009-08-31     1.0010      1.0475      1.1486      1.3861      1.3294      1.4359      1.4099      1.3759      1.5014      1.6177      1.6534      1.6954      1.7329      1.7345      1.7264      1.8361      1.8351      1.8192      1.9920      1.9917      1.9751      2.1789      2.1785      2.1633      
2009-09-01     1.0022      1.0340      1.1325      1.3817      1.3323      1.4269      1.4410      1.3749      1.4874      1.6116      1.6421      1.6886      1.7337      1.7342      1.7287      1.8368      1.8357      1.8226      1.9919      1.9919      1.9786      2.1792      2.1791      2.1662      
2009-09-02     1.0201      1.0326      1.1208      1.4221      1.3623      1.4152      1.4614      1.3908      1.4762      1.6071      1.6321      1.6815      1.7347      1.7341      1.7309      1.8376      1.8363      1.8256      1.9919      1.9920      1.9816      2.1797      2.1795      2.1689      
2009-09-03     1.0371      1.0327      1.1095      1.4870      1.4041      1.4184      1.5102      1.4278      1.4748      1.6078      1.6242      1.6747      1.7362      1.7345      1.7326      1.8384      1.8368      1.8282      1.9920      1.9920      1.9842      2.1804      2.1798      2.1714      
2009-09-04     1.0546      1.0335      1.0987      1.5598      1.4538      1.4259      1.5509      1.4638      1.4739      1.6114      1.6191      1.6688      1.7380      1.7354      1.7341      1.8391      1.8373      1.8305      1.9922      1.9921      1.9863      2.1811      2.1800      2.1734      
2009-09-07     1.0741      1.0375      1.0878      1.6119      1.4990      1.4315      1.5914      1.5007      1.4750      1.6160      1.6169      1.6634      1.7400      1.7364      1.7352      1.8396      1.8379      1.8325      1.9923      1.9922      1.9881      2.1815      2.1802      2.1751      
2009-09-08     1.0935      1.0478      1.0778      1.6889      1.5353      1.4398      1.6299      1.5355      1.4762      1.6214      1.6165      1.6579      1.7416      1.7377      1.7360      1.8401      1.8384      1.8340      1.9927      1.9923      1.9895      2.1818      2.1805      2.1765      
2009-09-09     1.0951      1.0576      1.0747      1.7061      1.5641      1.4490      1.6599      1.5607      1.4790      1.6276      1.6174      1.6526      1.7427      1.7387      1.7368      1.8405      1.8390      1.8354      1.9932      1.9926      1.9907      2.1821      2.1809      2.1778      
2009-09-10     1.0943      1.0657      1.0714      1.6818      1.5844      1.4550      1.6480      1.5791      1.4802      1.6315      1.6197      1.6477      1.7437      1.7399      1.7374      1.8407      1.8395      1.8364      1.9936      1.9928      1.9915      2.1822      2.1813      2.1789      
2009-09-11     1.0933      1.0739      1.0687      1.6080      1.5839      1.4537      1.6327      1.5918      1.4833      1.6348      1.6231      1.6438      1.7442      1.7411      1.7380      1.8410      1.8400      1.8372      1.9940      1.9931      1.9921      2.1825      2.1818      2.1798      
2009-09-14     1.0925      1.0833      1.0654      1.5514      1.5817      1.4555      1.6197      1.6056      1.4907      1.6389      1.6275      1.6404      1.7447      1.7424      1.7384      1.8415      1.8406      1.8378      1.9944      1.9934      1.9925      2.1829      2.1822      2.1803      
2009-09-15     1.0992      1.0964      1.0652      1.4998      1.5944      1.4633      1.6052      1.6175      1.4962      1.6431      1.6322      1.6372      1.7456      1.7436      1.7389      1.8422      1.8411      1.8384      1.9948      1.9938      1.9929      2.1836      2.1827      2.1809      
2009-09-16     1.1192      1.1072      1.0699      1.4587      1.5824      1.4723      1.5858      1.6229      1.5068      1.6474      1.6375      1.6348      1.7468      1.7448      1.7395      1.8431      1.8418      1.8390      1.9953      1.9942      1.9931      2.1846      2.1833      2.1814      
2009-09-17     1.1509      1.1226      1.0776      1.4390      1.5604      1.4822      1.5920      1.6200      1.5239      1.6546      1.6431      1.6336      1.7483      1.7460      1.7402      1.8445      1.8426      1.8397      1.9963      1.9949      1.9935      2.1862      2.1842      2.1820      
2009-09-18     1.1839      1.1386      1.0861      1.4657      1.5369      1.4953      1.6048      1.6188      1.5413      1.6605      1.6477      1.6334      1.7501      1.7472      1.7413      1.8462      1.8436      1.8404      1.9973      1.9957      1.9939      2.1879      2.1852      2.1826      
2009-09-21     1.2171      1.1548      1.0962      1.5014      1.5264      1.5127      1.6133      1.6165      1.5586      1.6655      1.6522      1.6345      1.7521      1.7484      1.7424      1.8476      1.8446      1.8412      1.9985      1.9965      1.9943      2.1899      2.1864      2.1833      
2009-09-22     1.2447      1.1719      1.1099      1.5295      1.5147      1.5250      1.6227      1.6139      1.5747      1.6733      1.6582      1.6373      1.7539      1.7498      1.7437      1.8492      1.8457      1.8421      1.9997      1.9973      1.9948      2.1918      2.1877      2.1841      
2009-09-23     1.2648      1.1920      1.1248      1.5513      1.5050      1.5346      1.6383      1.6121      1.5864      1.6833      1.6654      1.6414      1.7559      1.7513      1.7450      1.8508      1.8470      1.8430      2.0011      1.9982      1.9954      2.1935      2.1891      2.1850      
2009-09-24     1.2756      1.2132      1.1395      1.6137      1.5263      1.5554      1.6425      1.6172      1.5982      1.6909      1.6728      1.6462      1.7577      1.7530      1.7465      1.8525      1.8485      1.8440      2.0023      1.9993      1.9960      2.1948      2.1905      2.1859      
2009-09-25     1.2866      1.2352      1.1546      1.6360      1.5508      1.5674      1.6454      1.6251      1.6085      1.7000      1.6803      1.6517      1.7596      1.7549      1.7480      1.8544      1.8503      1.8452      2.0035      2.0004      1.9968      2.1961      2.1920      2.1869      
2009-09-27     1.2968      1.2570      1.1701      1.6323      1.5668      1.5742      1.6422      1.6278      1.6167      1.7095      1.6875      1.6575      1.7612      1.7567      1.7495      1.8565      1.8521      1.8463      2.0046      2.0016      1.9975      2.1968      2.1934      2.1878      
2009-09-28     1.3063      1.2755      1.1859      1.6282      1.5788      1.5866      1.6499      1.6363      1.6269      1.7162      1.6947      1.6635      1.7625      1.7582      1.7509      1.8587      1.8540      1.8475      2.0057      2.0027      1.9983      2.1974      2.1946      2.1887      
2009-09-29     1.3118      1.2883      1.1977      1.6479      1.5996      1.5910      1.6582      1.6483      1.6356      1.7226      1.7030      1.6702      1.7637      1.7598      1.7523      1.8610      1.8559      1.8488      2.0066      2.0038      1.9990      2.1978      2.1957      2.1895      
2009-09-30     1.4064      1.3410      1.2318      1.6521      1.6329      1.5966      1.6694      1.6560      1.6380      1.7293      1.7101      1.6766      1.7651      1.7614      1.7537      1.8631      1.8578      1.8502      2.0077      2.0050      2.0000      2.1984      2.1966      2.1904      
2009-10-09     1.4821      1.3843      1.2615      1.6662      1.6511      1.5940      1.6798      1.6626      1.6407      1.7342      1.7171      1.6824      1.7665      1.7631      1.7551      1.8649      1.8597      1.8516      2.0090      2.0063      2.0010      2.1992      2.1977      2.1914      
2009-10-10     1.4934      1.3951      1.2750      1.6819      1.6571      1.5917      1.6911      1.6667      1.6416      1.7365      1.7230      1.6876      1.7680      1.7646      1.7565      1.8665      1.8615      1.8530      2.0104      2.0075      2.0020      2.2004      2.1986      2.1925      
2009-10-12     1.4839      1.3951      1.2835      1.6847      1.6564      1.5855      1.6938      1.6719      1.6429      1.7392      1.7277      1.6929      1.7695      1.7660      1.7579      1.8678      1.8632      1.8545      2.0119      2.0088      2.0031      2.2024      2.1999      2.1938      
2009-10-13     1.4725      1.3922      1.2921      1.6680      1.6579      1.5815      1.6925      1.6753      1.6437      1.7390      1.7308      1.6981      1.7709      1.7673      1.7593      1.8689      1.8649      1.8559      2.0136      2.0101      2.0042      2.2045      2.2011      2.1951      
2009-10-14     1.3702      1.3883      1.3008      1.6189      1.6355      1.5809      1.6863      1.6778      1.6475      1.7371      1.7332      1.7030      1.7717      1.7684      1.7607      1.8698      1.8664      1.8575      2.0150      2.0113      2.0053      2.2063      2.2023      2.1964      
2009-10-15     1.2846      1.3833      1.3093      1.5837      1.6250      1.5879      1.6777      1.6787      1.6519      1.7352      1.7347      1.7075      1.7725      1.7695      1.7622      1.8708      1.8679      1.8591      2.0161      2.0125      2.0065      2.2081      2.2037      2.1978      
2009-10-16     1.2637      1.3785      1.3178      1.5520      1.6169      1.5919      1.6732      1.6822      1.6550      1.7346      1.7356      1.7115      1.7735      1.7707      1.7637      1.8721      1.8693      1.8607      2.0176      2.0140      2.0078      2.2101      2.2053      2.1993      
2009-10-19     1.2613      1.3726      1.3240      1.5403      1.6125      1.5957      1.6604      1.6771      1.6567      1.7330      1.7361      1.7154      1.7751      1.7723      1.7653      1.8737      1.8708      1.8624      2.0190      2.0154      2.0091      2.2116      2.2070      2.2008      
2009-10-20     1.2536      1.3631      1.3257      1.5269      1.5974      1.5985      1.6387      1.6656      1.6569      1.7305      1.7348      1.7189      1.7768      1.7738      1.7668      1.8754      1.8721      1.8640      2.0201      2.0169      2.0103      2.2133      2.2089      2.2023      
2009-10-21     1.2401      1.3051      1.3231      1.5229      1.5709      1.6019      1.6107      1.6485      1.6522      1.7287      1.7329      1.7215      1.7786      1.7751      1.7683      1.8770      1.8734      1.8656      2.0217      2.0183      2.0117      2.2154      2.2108      2.2037      
2009-10-22     1.2257      1.2551      1.3197      1.5209      1.5523      1.6017      1.5817      1.6297      1.6461      1.7265      1.7309      1.7240      1.7800      1.7762      1.7697      1.8783      1.8746      1.8671      2.0235      2.0198      2.0130      2.2172      2.2127      2.2052      
2009-10-23     1.2108      1.2373      1.3162      1.5053      1.5286      1.5929      1.5456      1.6094      1.6380      1.7237      1.7291      1.7261      1.7811      1.7773      1.7710      1.8793      1.8757      1.8686      2.0252      2.0214      2.0145      2.2186      2.2143      2.2065      
2009-10-26     1.1949      1.2281      1.3116      1.4945      1.5174      1.5869      1.5188      1.5896      1.6307      1.7207      1.7268      1.7273      1.7821      1.7786      1.7723      1.8798      1.8768      1.8700      2.0269      2.0230      2.0159      2.2197      2.2156      2.2078      
2009-10-27     1.1792      1.2164      1.3043      1.4801      1.5035      1.5807      1.4999      1.5693      1.6223      1.7184      1.7244      1.7276      1.7830      1.7799      1.7736      1.8801      1.8778      1.8713      2.0287      2.0244      2.0172      2.2205      2.2169      2.2090      
2009-10-28     1.1691      1.2046      1.2964      1.4673      1.4951      1.5653      1.4873      1.5490      1.6134      1.7153      1.7220      1.7276      1.7843      1.7815      1.7749      1.8803      1.8787      1.8725      2.0300      2.0258      2.0186      2.2210      2.2182      2.2103      
2009-10-29     1.1591      1.1924      1.2879      1.4553      1.4881      1.5565      1.4774      1.5295      1.6041      1.7122      1.7194      1.7270      1.7858      1.7829      1.7762      1.8806      1.8794      1.8737      2.0308      2.0272      2.0198      2.2213      2.2193      2.2115      
2009-10-30     1.1493      1.1801      1.2793      1.4401      1.4727      1.5448      1.4761      1.5109      1.5965      1.7104      1.7170      1.7263      1.7872      1.7842      1.7775      1.8809      1.8801      1.8747      2.0313      2.0282      2.0211      2.2216      2.2201      2.2127      
2009-11-02     1.1413      1.1681      1.2704      1.4134      1.4540      1.5332      1.4681      1.4935      1.5853      1.7090      1.7149      1.7255      1.7887      1.7854      1.7788      1.8811      1.8805      1.8756      2.0317      2.0293      2.0224      2.2219      2.2208      2.2139      
2009-11-03     1.1393      1.1592      1.2611      1.4191      1.4496      1.5235      1.4612      1.4805      1.5731      1.7083      1.7133      1.7241      1.7898      1.7864      1.7801      1.8816      1.8809      1.8765      2.0321      2.0304      2.0236      2.2223      2.2214      2.2151      
2009-11-04     1.1387      1.1539      1.2295      1.4061      1.4367      1.5038      1.4569      1.4721      1.5603      1.7076      1.7114      1.7222      1.7907      1.7875      1.7813      1.8819      1.8811      1.8773      2.0324      2.0312      2.0248      2.2226      2.2218      2.2163      
2009-11-05     1.1530      1.1560      1.2056      1.4048      1.4301      1.4912      1.4612      1.4693      1.5495      1.7078      1.7100      1.7204      1.7917      1.7887      1.7825      1.8825      1.8815      1.8780      2.0330      2.0319      2.0258      2.2231      2.2222      2.2174      
2009-11-06     1.1683      1.1588      1.1980      1.4193      1.4297      1.4792      1.4662      1.4712      1.5403      1.7082      1.7093      1.7192      1.7926      1.7899      1.7836      1.8830      1.8819      1.8788      2.0335      2.0324      2.0269      2.2236      2.2226      2.2185      
2009-11-09     1.1823      1.1618      1.1950      1.4424      1.4279      1.4727      1.4768      1.4724      1.5310      1.7082      1.7086      1.7177      1.7935      1.7911      1.7848      1.8837      1.8824      1.8796      2.0338      2.0327      2.0278      2.2241      2.2230      2.2193      
2009-11-10     1.2016      1.1705      1.1934      1.4454      1.4322      1.4679      1.4876      1.4744      1.5218      1.7079      1.7081      1.7163      1.7945      1.7922      1.7861      1.8846      1.8831      1.8804      2.0344      2.0332      2.0288      2.2249      2.2236      2.2202      
